,trial_id,iteration,test_metric,strategy,seed,score
0,fc979_00000,0,0.6655747543197219,least_confidence,1,115.12243379760446
1,fc979_00000,1,0.475594508764472,least_confidence,1,115.12243379760446
2,fc979_00000,2,0.5,least_confidence,1,115.12243379760446
3,fc979_00000,3,0.5812182741116751,least_confidence,1,115.12243379760446
4,fc979_00000,4,0.6475081893426021,least_confidence,1,115.12243379760446
5,fc979_00000,5,0.6734890350328824,least_confidence,1,115.12243379760446
6,fc979_00000,6,0.6527343652321773,least_confidence,1,115.12243379760446
7,fc979_00000,7,0.6734140181540846,least_confidence,1,115.12243379760446
8,fc979_00000,8,0.6815533495036383,least_confidence,1,115.12243379760446
9,fc979_00000,9,0.6861043734840339,least_confidence,1,115.12243379760446
10,fc979_00000,10,0.669988247355655,least_confidence,1,115.12243379760446
11,fc979_00000,11,0.6785651771648621,least_confidence,1,115.12243379760446
12,fc979_00000,12,0.6782651096496712,least_confidence,1,115.12243379760446
13,fc979_00000,13,0.6936435698032057,least_confidence,1,115.12243379760446
14,fc979_00000,14,0.6833412517816508,least_confidence,1,115.12243379760446
15,fc979_00000,15,0.6887924783076191,least_confidence,1,115.12243379760446
16,fc979_00000,16,0.6681878422645096,least_confidence,1,115.12243379760446
17,fc979_00000,17,0.6859543397264385,least_confidence,1,115.12243379760446
18,fc979_00000,18,0.6731889675176915,least_confidence,1,115.12243379760446
19,fc979_00000,19,0.6962566577479933,least_confidence,1,115.12243379760446
20,fc979_00000,20,0.6782651096496712,least_confidence,1,115.12243379760446
21,fc979_00000,21,0.6834912855392463,least_confidence,1,115.12243379760446
22,fc979_00000,22,0.6708009302092971,least_confidence,1,115.12243379760446
23,fc979_00000,23,0.6837163361756395,least_confidence,1,115.12243379760446
24,fc979_00000,24,0.6833412517816508,least_confidence,1,115.12243379760446
25,fc979_00000,25,0.6755770048260858,least_confidence,1,115.12243379760446
26,fc979_00000,26,0.6959565902328024,least_confidence,1,115.12243379760446
27,fc979_00000,27,0.7011077492435798,least_confidence,1,115.12243379760446
28,fc979_00000,28,0.6967817758995773,least_confidence,1,115.12243379760446
29,fc979_00000,29,0.6898427146107875,least_confidence,1,115.12243379760446
30,fc979_00000,30,0.6914805831312045,least_confidence,1,115.12243379760446
31,fc979_00000,31,0.6917056337675977,least_confidence,1,115.12243379760446
32,fc979_00000,32,0.6917056337675977,least_confidence,1,115.12243379760446
33,fc979_00000,33,0.6840164036908305,least_confidence,1,115.12243379760446
34,fc979_00000,34,0.6989447625715786,least_confidence,1,115.12243379760446
35,fc979_00000,35,0.6531969693180966,least_confidence,1,115.12243379760446
36,fc979_00000,36,0.6875296941811908,least_confidence,1,115.12243379760446
37,fc979_00000,37,0.694393738591183,least_confidence,1,115.12243379760446
38,fc979_00000,38,0.711860168537921,least_confidence,1,115.12243379760446
39,fc979_00000,39,0.6989447625715786,least_confidence,1,115.12243379760446
40,fc979_00000,40,0.7163361756395189,least_confidence,1,115.12243379760446
