score,iteration_metrics,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
251.26634812908839,"[0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907 0.86627907
 0.86627907 0.86627907 0.95711486]",1725051832,,False,1,4d5cb_00012,2024-08-30_22-03-52,3.1338350772857666,3.1338350772857666,27958,nemo.cl.cam.ac.uk,128.232.64.154,3.1338350772857666,1
