score,iteration_metrics,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
267.8979605339825,"[0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151 0.92378151
 0.92378151 0.92378151 0.92642527]",1725051832,,False,1,4d5cb_00018,2024-08-30_22-03-52,2.9780681133270264,2.9780681133270264,27964,nemo.cl.cam.ac.uk,128.232.64.154,2.9780681133270264,1
