,trial_id,iteration,test_metric,strategy,seed,score
0,d74e9_00000,0,0.8697478991596638,least_confidence,1,114.56816929344019
1,d74e9_00000,1,0.8633986928104576,least_confidence,1,114.56816929344019
2,d74e9_00000,2,0.8217592592592592,least_confidence,1,114.56816929344019
3,d74e9_00000,3,0.7888888888888889,least_confidence,1,114.56816929344019
4,d74e9_00000,4,0.816931216931217,least_confidence,1,114.56816929344019
5,d74e9_00000,5,0.8349358974358975,least_confidence,1,114.56816929344019
6,d74e9_00000,6,0.800964830376595,least_confidence,1,114.56816929344019
7,d74e9_00000,7,0.7615740740740741,least_confidence,1,114.56816929344019
8,d74e9_00000,8,0.8174603174603173,least_confidence,1,114.56816929344019
9,d74e9_00000,9,0.8446455505279035,least_confidence,1,114.56816929344019
10,d74e9_00000,10,0.8472222222222222,least_confidence,1,114.56816929344019
11,d74e9_00000,11,0.8002849002849004,least_confidence,1,114.56816929344019
12,d74e9_00000,12,0.8514341409078251,least_confidence,1,114.56816929344019
13,d74e9_00000,13,0.816931216931217,least_confidence,1,114.56816929344019
14,d74e9_00000,14,0.8199730094466937,least_confidence,1,114.56816929344019
15,d74e9_00000,15,0.8174603174603173,least_confidence,1,114.56816929344019
16,d74e9_00000,16,0.816931216931217,least_confidence,1,114.56816929344019
17,d74e9_00000,17,0.816931216931217,least_confidence,1,114.56816929344019
18,d74e9_00000,18,0.816931216931217,least_confidence,1,114.56816929344019
19,d74e9_00000,19,0.837153043035396,least_confidence,1,114.56816929344019
20,d74e9_00000,20,0.8581349206349206,least_confidence,1,114.56816929344019
21,d74e9_00000,21,0.8571428571428572,least_confidence,1,114.56816929344019
22,d74e9_00000,22,0.8581349206349206,least_confidence,1,114.56816929344019
23,d74e9_00000,23,0.8326007326007326,least_confidence,1,114.56816929344019
24,d74e9_00000,24,0.8095238095238094,least_confidence,1,114.56816929344019
25,d74e9_00000,25,0.883882783882784,least_confidence,1,114.56816929344019
26,d74e9_00000,26,0.8571428571428572,least_confidence,1,114.56816929344019
27,d74e9_00000,27,0.9047619047619048,least_confidence,1,114.56816929344019
28,d74e9_00000,28,0.883882783882784,least_confidence,1,114.56816929344019
29,d74e9_00000,29,0.8571428571428572,least_confidence,1,114.56816929344019
30,d74e9_00000,30,0.9047619047619048,least_confidence,1,114.56816929344019
31,d74e9_00000,31,0.9047619047619048,least_confidence,1,114.56816929344019
32,d74e9_00000,32,0.883882783882784,least_confidence,1,114.56816929344019
33,d74e9_00000,33,0.9047619047619048,least_confidence,1,114.56816929344019
34,d74e9_00000,34,0.8571428571428572,least_confidence,1,114.56816929344019
35,d74e9_00000,35,0.9047619047619048,least_confidence,1,114.56816929344019
36,d74e9_00000,36,0.8804639804639804,least_confidence,1,114.56816929344019
37,d74e9_00000,37,0.8581349206349206,least_confidence,1,114.56816929344019
38,d74e9_00000,38,0.9047619047619048,least_confidence,1,114.56816929344019
39,d74e9_00000,39,0.8584859584859585,least_confidence,1,114.56816929344019
40,d74e9_00000,40,0.9047619047619048,least_confidence,1,114.56816929344019
41,d74e9_00000,41,0.9047619047619048,least_confidence,1,114.56816929344019
42,d74e9_00000,42,0.883882783882784,least_confidence,1,114.56816929344019
43,d74e9_00000,43,0.9118589743589745,least_confidence,1,114.56816929344019
44,d74e9_00000,44,0.9136904761904763,least_confidence,1,114.56816929344019
45,d74e9_00000,45,0.883882783882784,least_confidence,1,114.56816929344019
46,d74e9_00000,46,0.883882783882784,least_confidence,1,114.56816929344019
47,d74e9_00000,47,0.8653846153846154,least_confidence,1,114.56816929344019
48,d74e9_00000,48,0.9047619047619048,least_confidence,1,114.56816929344019
49,d74e9_00000,49,0.8653846153846154,least_confidence,1,114.56816929344019
50,d74e9_00000,50,0.8653846153846154,least_confidence,1,114.56816929344019
51,d74e9_00000,51,0.8959276018099548,least_confidence,1,114.56816929344019
52,d74e9_00000,52,0.8959276018099548,least_confidence,1,114.56816929344019
53,d74e9_00000,53,0.8937908496732025,least_confidence,1,114.56816929344019
54,d74e9_00000,54,0.8804639804639804,least_confidence,1,114.56816929344019
55,d74e9_00000,55,0.848541980894922,least_confidence,1,114.56816929344019
56,d74e9_00000,56,0.9136904761904763,least_confidence,1,114.56816929344019
57,d74e9_00000,57,0.883882783882784,least_confidence,1,114.56816929344019
58,d74e9_00000,58,0.8959276018099548,least_confidence,1,114.56816929344019
59,d74e9_00000,59,0.8653846153846154,least_confidence,1,114.56816929344019
60,d74e9_00000,60,0.9047619047619048,least_confidence,1,114.56816929344019
61,d74e9_00000,61,0.9136904761904763,least_confidence,1,114.56816929344019
62,d74e9_00000,62,0.883882783882784,least_confidence,1,114.56816929344019
63,d74e9_00000,63,0.8959276018099548,least_confidence,1,114.56816929344019
64,d74e9_00000,64,0.883882783882784,least_confidence,1,114.56816929344019
65,d74e9_00000,65,0.8959276018099548,least_confidence,1,114.56816929344019
66,d74e9_00000,66,0.883882783882784,least_confidence,1,114.56816929344019
67,d74e9_00000,67,0.883882783882784,least_confidence,1,114.56816929344019
68,d74e9_00000,68,0.883882783882784,least_confidence,1,114.56816929344019
69,d74e9_00000,69,0.9047619047619048,least_confidence,1,114.56816929344019
70,d74e9_00000,70,0.9047619047619048,least_confidence,1,114.56816929344019
71,d74e9_00000,71,0.8653846153846154,least_confidence,1,114.56816929344019
72,d74e9_00000,72,0.8959276018099548,least_confidence,1,114.56816929344019
73,d74e9_00000,73,0.883882783882784,least_confidence,1,114.56816929344019
74,d74e9_00000,74,0.883882783882784,least_confidence,1,114.56816929344019
