,trial_id,iteration,test_metric,strategy,seed,score
0,ac040_00000,0,235.29611206054688,bald,1,38238.929443359375
1,ac040_00000,1,237.13735961914062,bald,1,38238.929443359375
2,ac040_00000,2,258.12518310546875,bald,1,38238.929443359375
3,ac040_00000,3,244.0931396484375,bald,1,38238.929443359375
4,ac040_00000,4,253.5263214111328,bald,1,38238.929443359375
5,ac040_00000,5,259.4978332519531,bald,1,38238.929443359375
6,ac040_00000,6,259.35919189453125,bald,1,38238.929443359375
7,ac040_00000,7,261.633056640625,bald,1,38238.929443359375
8,ac040_00000,8,255.9765167236328,bald,1,38238.929443359375
9,ac040_00000,9,254.8545684814453,bald,1,38238.929443359375
10,ac040_00000,10,264.22198486328125,bald,1,38238.929443359375
11,ac040_00000,11,265.16436767578125,bald,1,38238.929443359375
12,ac040_00000,12,258.24456787109375,bald,1,38238.929443359375
13,ac040_00000,13,256.0726013183594,bald,1,38238.929443359375
14,ac040_00000,14,276.0770263671875,bald,1,38238.929443359375
15,ac040_00000,15,275.234375,bald,1,38238.929443359375
16,ac040_00000,16,275.28570556640625,bald,1,38238.929443359375
17,ac040_00000,17,276.56561279296875,bald,1,38238.929443359375
18,ac040_00000,18,264.30401611328125,bald,1,38238.929443359375
19,ac040_00000,19,267.9179992675781,bald,1,38238.929443359375
20,ac040_00000,20,271.4093933105469,bald,1,38238.929443359375
21,ac040_00000,21,266.70819091796875,bald,1,38238.929443359375
22,ac040_00000,22,264.02685546875,bald,1,38238.929443359375
23,ac040_00000,23,258.0231628417969,bald,1,38238.929443359375
24,ac040_00000,24,256.67059326171875,bald,1,38238.929443359375
25,ac040_00000,25,254.83078002929688,bald,1,38238.929443359375
26,ac040_00000,26,248.4880828857422,bald,1,38238.929443359375
27,ac040_00000,27,249.248046875,bald,1,38238.929443359375
28,ac040_00000,28,249.6395263671875,bald,1,38238.929443359375
29,ac040_00000,29,247.606689453125,bald,1,38238.929443359375
30,ac040_00000,30,246.5371551513672,bald,1,38238.929443359375
31,ac040_00000,31,249.0140838623047,bald,1,38238.929443359375
32,ac040_00000,32,250.80691528320312,bald,1,38238.929443359375
33,ac040_00000,33,249.9984893798828,bald,1,38238.929443359375
34,ac040_00000,34,246.25698852539062,bald,1,38238.929443359375
35,ac040_00000,35,247.2565155029297,bald,1,38238.929443359375
36,ac040_00000,36,243.5582733154297,bald,1,38238.929443359375
37,ac040_00000,37,253.5646209716797,bald,1,38238.929443359375
38,ac040_00000,38,247.3461151123047,bald,1,38238.929443359375
39,ac040_00000,39,246.15438842773438,bald,1,38238.929443359375
40,ac040_00000,40,244.0369873046875,bald,1,38238.929443359375
41,ac040_00000,41,242.3367919921875,bald,1,38238.929443359375
42,ac040_00000,42,240.86544799804688,bald,1,38238.929443359375
43,ac040_00000,43,239.5740966796875,bald,1,38238.929443359375
44,ac040_00000,44,239.66989135742188,bald,1,38238.929443359375
45,ac040_00000,45,246.86471557617188,bald,1,38238.929443359375
46,ac040_00000,46,243.7841339111328,bald,1,38238.929443359375
47,ac040_00000,47,243.3933868408203,bald,1,38238.929443359375
48,ac040_00000,48,243.1598358154297,bald,1,38238.929443359375
49,ac040_00000,49,241.1446990966797,bald,1,38238.929443359375
50,ac040_00000,50,240.48330688476562,bald,1,38238.929443359375
51,ac040_00000,51,239.29666137695312,bald,1,38238.929443359375
52,ac040_00000,52,238.20968627929688,bald,1,38238.929443359375
53,ac040_00000,53,237.6266632080078,bald,1,38238.929443359375
54,ac040_00000,54,236.37869262695312,bald,1,38238.929443359375
55,ac040_00000,55,235.91653442382812,bald,1,38238.929443359375
56,ac040_00000,56,234.8675079345703,bald,1,38238.929443359375
57,ac040_00000,57,235.3133544921875,bald,1,38238.929443359375
58,ac040_00000,58,233.7510986328125,bald,1,38238.929443359375
59,ac040_00000,59,232.89089965820312,bald,1,38238.929443359375
60,ac040_00000,60,232.45315551757812,bald,1,38238.929443359375
61,ac040_00000,61,231.5830841064453,bald,1,38238.929443359375
62,ac040_00000,62,232.34228515625,bald,1,38238.929443359375
63,ac040_00000,63,231.6867218017578,bald,1,38238.929443359375
64,ac040_00000,64,230.82162475585938,bald,1,38238.929443359375
65,ac040_00000,65,230.87338256835938,bald,1,38238.929443359375
66,ac040_00000,66,230.081787109375,bald,1,38238.929443359375
67,ac040_00000,67,230.5832061767578,bald,1,38238.929443359375
68,ac040_00000,68,229.9704132080078,bald,1,38238.929443359375
69,ac040_00000,69,229.3602294921875,bald,1,38238.929443359375
70,ac040_00000,70,229.33474731445312,bald,1,38238.929443359375
71,ac040_00000,71,230.05673217773438,bald,1,38238.929443359375
72,ac040_00000,72,229.35366821289062,bald,1,38238.929443359375
73,ac040_00000,73,231.1363983154297,bald,1,38238.929443359375
74,ac040_00000,74,232.23355102539062,bald,1,38238.929443359375
75,ac040_00000,75,230.73062133789062,bald,1,38238.929443359375
76,ac040_00000,76,230.2255401611328,bald,1,38238.929443359375
77,ac040_00000,77,232.24813842773438,bald,1,38238.929443359375
78,ac040_00000,78,233.33993530273438,bald,1,38238.929443359375
79,ac040_00000,79,232.510498046875,bald,1,38238.929443359375
80,ac040_00000,80,232.2052459716797,bald,1,38238.929443359375
81,ac040_00000,81,232.505859375,bald,1,38238.929443359375
82,ac040_00000,82,234.35427856445312,bald,1,38238.929443359375
83,ac040_00000,83,233.0514678955078,bald,1,38238.929443359375
84,ac040_00000,84,232.0314483642578,bald,1,38238.929443359375
85,ac040_00000,85,232.118408203125,bald,1,38238.929443359375
86,ac040_00000,86,234.38516235351562,bald,1,38238.929443359375
